[nH+]1ccc(N)cc1,-0.052999999
[NH2+](C(C)C)C(C)C,0.035999998
[NH2+](C(C)C)CC,1.0599999
[NH2+](C(CC)C)CC,-0.20999999
[NH2+](CC(C)C)CC(C)C,-1.7690001
[NH2+](CC(C)c1ccccc1)C,-1.095
[NH2+](CC)CC,1.136
[NH2+](CC=C)CC=C,-0.052999999
[NH2+](Cc1ccccc1)C,0.917
[NH2+](Cc1ccccc1)CC[NH2+]Cc1ccccc1,-1.786
[NH2+](Cc1ccccc1)CCc1ccccc1,-2.723
[NH2+](CCC)CCC,-0.46000001
[NH2+](CCCC)CC,-0.44
[NH2+](CCCC)CCCC,-1.567
[NH2+](CCCCCC)CCCCCC,-3.1570001
[NH2+](CCCN1c2c(CCc3c1cccc3)cccc2)C,-3.658
[NH2+]=C(N)N,-1.507
[NH2+]=C(NC)N,-1.613
[NH2+]=C(NC)NC,-1.7309999
[NH2+]=C(Nc1c2c(ccc1)cccc2)NC(=[NH2+])N,-2.3150001
[NH2+]=C(Nc1cc2c(cc1)cccc2)NC(=[NH2+])N,-2.55
[NH2+]=C(Nc1ccccc1)Nc1ccccc1,-2.325
[NH2+]=C(NCCCCCCCCCCCC)N,-2.5569999
[NH2+]=C(NN)c1ncnc2[nH]cnc12,-2.753
[NH2+]1C2C(CCCC2)CCC1,-1.0829999
[NH2+]1CC([NH2+]CC1C)C,0.486
[NH2+]1CC(CCC1)CCC,-1.008
[NH2+]1CC[NH2+]CC1,1.0650001
[NH2+]1CC[NH2+]CC1C,0.63800001
[NH2+]1CCCC[C@H]1c1cccnc1,0.79000002
[NH2+]1CCCC1,1.148
[NH2+]1CCCCC1,1.0700001
[NH2+]1CCCCC1CC,-0.34599999
[NH2+]1CCCCCC1,0.234
[NH3+]C(C(C)(C)C)C,0.986
[NH3+]C(C)(C)C,1.136
[NH3+]C(C)C,1.228
[NH3+]C(C)c1ccccc1,-0.46000001
[NH3+]C(CC(C)C)C,-4.1079998
[NH3+]C(CC)C,0.185
[NH3+]C1CCCCC1,1.0039999
[NH3+]CC,1.346
[NH3+]CC(C)C,1.136
[NH3+]CC(CCCC)CC,-1.7130001
[NH3+]CC=C,1.243
[NH3+]Cc1ccccc1,0.97000003
[NH3+]Cc1ccncc1,0.96600002
[NH3+]Cc1ncccc1,0.96600002
[NH3+]CCC,1.228
[NH3+]CCCC,1.136
[NH3+]CCCCC,1.0599999
[NH3+]CCCCCC,-0.926
[NH3+]CCCCCCC,-1.85
[NH3+]CCCCCCCC,-2.8099999
[NH3+]CCCCCCCCCC,-2.4560001
[NH3+]CCCCCCCCCCCC,-3.3759999
[NH3+]CCNc1c2c(ccc1)cccc2,-1.969
[O-][N+](CCCCCCCCCCCC)(C)C,-0.082000002
[O-][n+]1c(N)cc(nc1N)N1CCCCC1,-1.989
[O-][n+]1cc(cc(c1)C)C,0.91000003
[O-][n+]1cc(ccc1)C,0.96200001
[O-][n+]1ccc(cc1)C,0.96200001
[O-][n+]1ccccc1,1.022
[O-][n+]1cnc2[nH]cnc2c1N,-2.2620001
[PH](=O)([O-])c1c(cc(cc1C)C)C,-2.79
[PH](OCCCC)(OCCCC)=O,-1.425
[S-]C(=O)c1cccnc1,-1.38
[S-]C(=O)CCCCC([S-])=O,-1.733
[S-]C(=O)CCCCCCC([S-])=O,-2.2349999
[S-]C(=O)CCCCCCCCC([S-])=O,-3.069
[Si](C)(C)(C)C,-3.6530001
[Si](CC)(CC)(CC)CC,-5.6469998
[Si](CC[NH3+])(C)(C)C,-1.807
[Si](CCC[NH3+])(C)(C)C,-1.951
[Si](CCCc1cc(Oc2ccccc2)c(F)cc1)(C)(C)c1ccc(OCC)cc1,-8.6110001
[Si](Cn1ncnc1)(C)(c1ccc(F)cc1)c1ccc(F)cc1,-3.766
[Si](O)(O)(C)C,1.035
[Si](O[Si](C)(C)C)(C)(C)C,-5.2420001
[Si](O[Si](O)(C)C)(O)(C)C,-0.18000001
[Si](O[Si](O[Si](C)(C)C)(C)C)(C)(C)C,-6.842
[Si](O[Si](O[Si](O[Si](C)(C)C)(C)C)(C)C)(C)(C)C,-7.664
[Si]1(O[Si](O[Si](O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)(C)C)(C)C)(C)C,-7.941
[Si]1(O[Si](O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)(C)C)(C)C,-7.3390002
[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)(C)C,-7.7729998
[Sn](O)(C1CCCCC1)(C1CCCCC1)C1CCCCC1,-5.5900002
Br\C(\Br)=C(/Cl)\C(=O)[O-],-0.68699998
Br\C(\Br)=C\[C@H]1[C@@H](C(O[C@H](C#N)c2cc(Oc3ccccc3)ccc2)=O)C1(C)C,-8.4020004
Br\C(\Br)=C\C(=O)[O-],-0.83499998
Br\C(=C(/Br)\Br)\C(=O)[O-],-1.359
Br\C(=C(\Br)/Cl)\C(=O)[O-],-1.007
Br\C(=C\Br)\C(=O)[O-],-0.66900003
Br\C=C/Br,-1.319
Br\C=C\Br,-1.319
BrC,-0.796
BrC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],-1.771
BrC([N+](=O)[O-])(CO)CO,0.097000003
BrC(Br)(Br)Br,-3.1400001
BrC(Br)(Br)C(=O)[O-],-0.171
BrC(Br)(Br)C(=O)C(Br)Br,-6.6560001
BrC(Br)(Br)C(=O)N,-1.267
BrC(Br)(C(=O)N)C#N,-1.207
BrC(Br)=CC1C(C)(C)C1C(OC(C#N)c1cc(Oc2ccccc2)ccc1)=O,-8.4020004
BrC(Br)Br,-1.911
BrC(Br)C,-1.1799999
BrC(Br)C(=O)N,-1.057
BrC(Br)C(Br)Br,-2.707
BrC(Br)CBr,-2.727
BrC(Br)Cl,-1.887
BrC(C(Br)C(=O)[O-])C(=O)[O-],-1.131
BrC(C(Br)C)(C(=O)[O-])C,-1.3940001
BrC(C(C)(C)C)C(=O)NC(C)(C)c1ccccc1,-4.9450002
BrC(C(C)C)C(=O)[O-],-1.102
BrC(C)(C)C,-2.359
BrC(C)C,-1.587
BrC(CBr)C,-2.1500001
BrC(CC(=O)[O-])C(=O)[O-],-0.011
BrC(CC)(CC)C(=O)NC(=O)N,-2.6800001
BrC(CC1(C(CC)C)C(=O)NC(=O)NC1=O)=C,-2.6470001
BrC(CCCC)C(=O)NC(=O)N,-2.8559999
BrC(CCl)C,-1.847
BrC(CCl)CBr,-2.2839999
BrC(Cl)(Cl)CO,-0.442
BrC(Cl)C(Br)Cl,-2.5639999
BrC(Cl)C(F)(F)F,-1.686
BrC(Cl)CBr,-2.5550001
BrC(Cl)Cl,-1.733
BrC(CO)CBr,-0.62199998
BrC(COP(OCC(Br)CBr)(OCC(Br)CBr)=O)CBr,-4.941
BrC(F)(F)C(Br)(F)F,-4.9380002
BrC(F)(F)F,-2.668
BrC(F)(F)Oc1ccc(cc1)C(COCc1cc(Oc2ccccc2)ccc1)(C)C,-9.9799995
BrC(F)F,0.58200002
BrC(OP(OC)(OC)=O)C(Br)(Cl)Cl,-2.28
BrC(S(=O)(=O)CC)C,-0.461
BrC=1C(=O)C([O-])=C(Br)C(=O)C=1[O-],-2.313
BrC=1C(=O)N(C(CC)C)C(=O)NC=1C,-2.506
BrC=1C(=O)N(N=CC=1N)c1ccccc1,-3.1240001
BrC=1C=C(Br)C=CC(=O)C=1O,-3.503
BrC=1C=CC(=O)C(O)=CC=1,-3.563
BrC=1C=CC(=O)C(O)=CC=1C(C)C,-3.6700001
BrC=1C=CC=CC(=O)C=1O,-2.4349999
BrC=CBr,-1.3200001
BrC1(C(C)C)C(=O)NC(=O)NC1=O,-2.2090001
Brc1[nH]c([N+](=O)[O-])c(n1)C,-1.791
BrC1=C(O)C(=O)C(Br)=CC=C1C(C)C,-4.4660001
BrC1=C\C(=N\Cl)\C=C(Br)C1=O,-3.707
BrC1=CC(Br)=CC(Br)=C(O)C1=O,-3.5910001
BrC1=CC=CC(Br)=C(O)C1=O,-3.503
Brc1c(Br)c(Br)c(Br)c(Br)c1Br,-9.5369997
Brc1c(Br)cccc1Br,-5.04
Brc1c(N)c(Br)cc(Br)c1S(=O)(=O)[O-],-0.48899999
Brc1c(nn(C)c1C(F)(F)F)-c1cc(C(OC(C)C)=O)c(Cl)cc1F,-6.9229999
Brc1c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c(Br)c(Br)c1Br,-9.9820004
Brc1c(occ1Br)C(=O)[O-],-2.089
Brc1c2c(ccc1)cccc2,-4.3470001
Brc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1N=Nc1cc(OC)c(N(CCC#N)CC=C)cc1NC(=O)C,-8.8999996
Brc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1N=Nc1cc(OCC)c(N(CCOC(=O)C)CCOC(=O)C)cc1NC(=O)C,-8.0900002
Brc1cc([N+](=O)[O-])ccc1,-1.3049999
Brc1cc(Br)c(Br)cc1Br,-6.993
Brc1cc(Br)c(Br)cc1-c1cc(Br)ccc1Br,-9.7259998
Brc1cc(Br)c2c(nccc2)c1O,-4.1939998
Brc1cc(Br)cc(Br)c1,-5.5999999
Brc1cc(Br)cc(Br)c1C(=O)[O-],-2.0109999
Brc1cc(Br)cc(Br)c1O,-3.674
Brc1cc(Br)cc(Br)c1OCCOc1c(Br)cc(Br)cc1Br,-6.5359998
Brc1cc(Br)ccc1,-3.543
Brc1cc(Br)ccc1Br,-4.8080001
Brc1cc(Br)ccc1O,-2.122
Brc1cc(C(=O)[O-])c(C(=O)[O-])c(c1)C(=O)[O-],-1.448
Brc1cc(C(=O)[O-])c(Cl)cc1,-1.952
Brc1cc(C)c(NC(=O)C)cc1,-1.756
Brc1cc(C=O)c(O)cc1,-3.303
Brc1cc(cc(Br)c1O)\C=N\Oc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],-6.664
Brc1cc(cc(Br)c1O)C#N,-3.3280001
Brc1cc(cc(Br)c1O)CC([NH3+])C(=O)[O-],-1.928
Brc1cc(cc(Br)c1O)CC(NC(=O)C)C(=O)[O-],-2.1830001
Brc1cc(cc(Br)c1OC(=O)CCCCCCC)C#N,-6.7020001
Brc1cc(cc(C)c1OCC(=O)[O-])C,-3.1229999
Brc1cc(ccc1)\C=C\C(=O)[O-],-2.6359999
Brc1cc(ccc1)C,-3.52
Brc1cc(ccc1)C(=O)[O-],-2.6989999
Brc1cc(ccc1C(=O)[O-])C(=O)[O-],-2.1340001
Brc1cc(ccc1O)C(OC)=O,-3.165
Brc1cc(ccc1O)C=O,-2.1789999
Brc1cc(Cl)c(OP(=S)(OC)c2ccccc2)cc1Cl,-7.138
Brc1cc(Cl)c(OP(=S)(OC)OC)cc1Cl,-6.086
Brc1cc(Cl)c(OP(=S)(OCC)OCC)cc1Cl,-5.9520001
Brc1cc(Cl)c(OP(SCCC)(OCC)=O)cc1,-4.125
Brc1cc(Cl)c2c(nccc2)c1OC(=O)C=C,-4.717
Brc1cc(Cl)ccc1,-3.21
Brc1cc(CO)c(O)cc1,-0.207
Brc1cc(F)ccc1,-2.6659999
Brc1cc(N=C=S)ccc1,-4.085
Brc1cc(O)c2c(c1N)C(=O)c1c(C2=O)c(N)ccc1O,-10.772
Brc1cc(O)ccc1,-0.87599999
Brc1cc(OC(F)(F)F)cc(Br)c1NC(=O)c1sc(nc1C(F)(F)F)C,-5.5190001
Brc1cc(OC)c(OC)c2c1COC2=O,-3.931
BrC1CC(OC1)(Cn1ncnc1)c1ccc(Cl)cc1Cl,-3.8770001
Brc1cc(oc1)C(=O)[O-],-1.184
Brc1cc(S(=O)(=O)[O-])c(N)cc1,-2.6270001
Brc1cc(S(=O)(=O)[O-])c2ncccc2c1,-2.5580001
Brc1cc2c(cc1)cccc2,-4.4000001
Brc1cc2c(COC2=O)cc1,-2.6470001
Brc1cc2Sc3c(Nc2cc1)cccc3,-6.112
Brc1ccc([N+](=O)[O-])cc1N,-3.5580001
BrC1CCC(Br)C(Br)CCC(Br)C(Br)CCC1Br,-7.8730001
Brc1ccc(Br)cc1,-4.072
Brc1ccc(Br)cc1C=O,-3.8
Brc1ccc(cc1)C,-3.1919999
Brc1ccc(cc1)C(=O)c1ccccc1C(=O)[O-],-3.007
Brc1ccc(cc1)C(O)(C(OC(C)C)=O)c1ccc(Br)cc1,-6.632
Brc1ccc(cc1)-c1ccc(cc1)C(O)CC(C=1C(Oc2c(cccc2)C=1[O-])=O)c1ccccc1,-4.4429998
Brc1ccc(cc1)-c1ccc(cc1)C1CC(c2c(C1)cccc2)C=1C(Oc2c(cccc2)C=1[O-])=O,-8.1389999
Brc1ccc(cc1)-c1ccc(cc1)C1CC(c2c(C1)cccc2)C=1C(Sc2c(cccc2)C=1[O-])=O,-6.1409998
Brc1ccc(cc1)-c1ccccc1,-5.553
Brc1ccc(cc1)CO,-1.929
Brc1ccc(cc1[N+](=O)[O-])C(=O)[O-],-2.9679999
Brc1ccc(Cl)cc1,-3.6300001
Brc1ccc(N=C=S)cc1,-0.266
Brc1ccc(NC(=O)C)cc1,-3.0829999
Brc1ccc(NC(=O)N(OC)C)cc1,-2.895
Brc1ccc(NC(=O)N(OC)C)cc1Cl,-3.924
Brc1ccc(NC(=O)N)cc1,-1.6339999
Brc1ccc(O)cc1,-1.092
Brc1ccc(O)cc1C,-2.0409999
Brc1ccc(Oc2cc(ccc2)C(OC(=O)C(C(C)C)c2ccc(OC(F)F)cc2)C#N)cc1,-8.1730003
Brc1ccc(S(=O)(=O)C2(CC2)C(OC)=O)cc1,-3.6700001
Brc1ccc(S(=O)(=O)C2(CCC2)C(OC)=O)cc1,-3.55
Brc1ccc(S(=O)(=O)C2(CCCC2)C(OC)=O)cc1,-4.0100002
Brc1ccc(S(=O)(=O)C2(CCCCC2)C(OC)=O)cc1,-4.4790001
Brc1ccc(S(=O)(=O)CC(OC)=O)cc1,-2.48
BrC1CCCCC1,-2.2939999
Brc1ccccc1Br,-3.5
Brc1ccccc1C,-2.23
Brc1ccccc1C(=O)[O-],-2.0339999
Brc1ccccc1C(C)C,-4.1880002
Brc1ccccc1CC,-3.6700001
Brc1ccccc1Cl,-3.6300001
Brc1ccccc1CO,-2.158
Brc1ccccc1F,-2.6949999
Brc1ncccc1,-0.88099998
Brc1oc(cc1)C(=O)[O-],-1.939
Brc1oc(cc1)C(=O)N\N=C\C=C\c1oc([N+](=O)[O-])cc1,-5.072
Brc1oc(cc1)C=O,-1.544
BrCBr,-1.165
BrCC,-1.0829999
BrCC#C,-0.90200001
BrCC(=O)N,0.064000003
BrCC(C)C,-2.4319999
BrCC(CBr)(CBr)CBr,-5.3839998
BrCC(CO)(CO)CBr,-0.838
BrCC=C,-1.499
BrCCBr,-1.682
BrCCC,-1.701
BrCCC(C)C,-2.8870001
BrCCC=C,-2.247
BrCCc1ccccc1,-3.675
BrCCCBr,-2.075
BrCCCC,-2.198
BrCCCCBr,-2.79
BrCCCCC,-3.075
BrCCCCCC,-3.8080001
BrCCCCCCC,-4.4310002
BrCCCCCCCC,-5.0630002
BrCCCCCCCCCCC(=O)[O-],-3.6989999
BrCCCCl,-1.847
BrCCCl,-1.318
BrCCCO,0.009
BrCCl,-0.889
BrCCO,0.903
BrCCOC(=O)C,-0.67400002
BrCCS(=O)(=O)CC,-0.43900001
BrN1C(=O)CCC1=O,-1.0829999
C,-0.89999998
C#C,-1.336
C(=C/C)/C,-1.9299999
C(=C/C)/CC,-2.5380001
C(=C/CCCCCCCC)/CCCCCCCCCCCCC,-6.0320001
C(=C\C)(/C)\C,-2.5599999
C(=C\C)/C,-2.0409999
C(=C\C)/CC,-2.5380001
C(=C\C)/CCCC,-3.816
C(=C\C=C(\C)/C)(/C)\C,-3.5369999
C(=C\CCC(C=C)=C)(/C)\C,-4.3860002
C(C#C)#C,-0.72399998
C(C#C)=C,-1.464
C(C#C)C,-1.275
C(C#CCC)(C)C,-2.7449999
C(C#CCC)C,-2.1670001
C(C(C)=C)(C)=C,-2.401
C(C(C)C)(C(C)C)C,-4.6960001
C(C(C)C)(C)(C)C,-4.3600001
C(C(C)C)(C)C,-3.5829999
C(C(C)C)(CC)C,-4.2810001
C(C(CC)C)(C)(C)C,-4.678
C(C)#C,-1.0420001
C(C)(C)(C)C,-3.3369999
C(C)(C)=C,-2.329
C(C)(C)C,-3.076
C(C)=C,-2.323
C(C)C,-2.849
C(C=C)(C)=C,-2.026
C(C=C)(C)C,-2.7320001
C(C=C)=C,-1.867
C(C=C)C,-2.405
C(C=C)C=C,-2.0869999
C(C=CC)C,-2.54
C(CC#C)CC,-2.358
C(CC#C)CC#C,-1.747
C(CC#CC)CC,-2.7679999
C(CC(C)C)(C)(C)C,-4.6700001
C(CC(C)C)(C)C,-4.2610002
C(CC)(C)(C)C,-3.671
C(CC)(C)=C,-2.7320001
C(CC)(C)C,-3.177
C(CC)(CC)(C)C,-4.2290001
C(CC)(CC)C,-3.6830001
C(CC)C,-2.9779999
C(CC)C#C,-1.637
C(CC)C=C,-2.6760001
C(CC)CC,-3.2780001
C(CC=C)(C)C,-3.244
C(CC=C)C=C,-2.687
C(CC=C)CC,-3.2260001
C(CC=C)CC=C,-3.3399999
C(CC=CC)CC,-3.8199999
C(CCC#C)CCC,-3.6619999
C(CCC#C)CCC#C,-2.983
C(CCC(C)C)(C)(C)C,-5.0469999
C(CCC)(C)(C)C,-4.3569999
C(CCC)(C)=C,-3.033
C(CCC)(C)C,-3.789
C(CCC)(CC)C,-4.3060002
C(CCC)CC,-3.9579999
C(CCC)CC#C,-3.01
C(CCC)CC=C,-3.7320001
C(CCC)CCC,-4.4689999
C(CCC=C)CCC,-4.4369998
C(CCCC)(C)(C)C,-5.757
C(CCCC)(C)C,-4.5960002
C(CCCC)(CC)C,-5.1589999
C(CCCC)(CCC)(C)C,-4.8109999
C(CCCC)(CCC)C,-6.0469999
C(CCCC)CCC,-5.2379999
C(CCCC)CCC#C,-4.2410002
C(CCCC)CCC=C,-5.052
C(CCCC)CCCC,-5.7659998
C(CCCC=C)CCCC,-5.3909998
C(CCCCC)(C)C,-5.0799999
C(CCCCC)CCCC,-6.4369998
C(CCCCC)CCCCC,-7.5510001
C(CCCCCC)CCCCC,-7.6630001
C(CCCCCC)CCCCCC,-7.5939999
C(CCCCCCC)CCCCCC,-7.9549999
C(CCCCCCC)CCCCCCC,-9.4460001
C(CCCCCCCC)CCCCCCC,-8.401
C(CCCCCCCCC)CCCCCCCC,-7.6279998
C(CCCCCCCCCC)CCCCCCCCC,-8.1719999
C(CCCCCCCCCCCCC)CCCCCCCCCCCC,-8.3339996
C(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCC,-8.4750004
C\12CC(C/C/1=C\C)C=C2,-4.1300001
C=C,-2.3310001
C1=Cc2c3c1cccc3ccc2,-3.9760001
c12c(c3c(c4c1cccc4)cccc3)cc1c(c2)cccc1,-8.2399998
c12c(c3c(c4c1cccc4)cccc3)cccc2,-6.7449999
c12c(c3c(cc1)cccc3)cc1c(cccc1)c2C,-7.3429999
c12c(c3c(cc1)cccc3)cc1c(cccc1)c2CC,-6.796
c12c(c3c(cc1)cccc3)ccc1c2cccc1,-8.0570002
c12c(c3c(cc1)cccc3)cccc2C,-5.8540001
c12c(c3c(cc1C)c1c(cc3)cccc1)cccc2,-6.5710001
c12c(c3c(cc1C)cc1c(c3)cccc1)cccc2C,-7.974
c12c(c3c(cc1C)cccc3)ccc1c2cccc1,-6.592
c12c(c3c(cccc3)c(C)c1C)ccc1c2cccc1,-7.0110002
c-12c(-c3c4c-1cc1c(c4ccc3)cccc1)cccc2,-8.2299995
c-12c(-c3c4c-1cc1c5c4c(cc3)ccc5ccc1)cccc2,-9.1630001
c-12c(-c3c4c-1cccc4ccc3)cc1c(c2)cccc1,-8.4989996
c-12c(-c3c4c-1cccc4ccc3)ccc1c2cccc1,-8
c-12c(-c3c4c-1cccc4ccc3)cccc2,-5.8909998
c12c(cc3c(c1)cccc3)cc1c(c2)cccc1,-8.1800003
c12c(cc3c(c1)cccc3)cccc2,-6.6129999
c12c(cc3c(c1)cccc3)cccc2C,-5.8540001
c12c(cc3c(cccc3)c1C)cccc2,-5.8670001
c12-c(ccc1C)c(ccc(c2)C(C)C)C,-5.4749999
c12c(ccc3c1cccc3)c(c1c(cccc1)c2C)C,-6.6230001
c12c(cccc1)c(c1c(cccc1)c2C)C,-6.566
c12c(cccc1)c(ccc2C)C,-4.1370001
C12C(CCCC1)CCCC2,-5.1919999
c12c(cccc1C)c(ccc2)C,-4.756
c12c(cccc1C)c(ccc2C)C,-4.9089999
c12c(cccc1C)cccc2,-3.7409999
c12c(cccc1CC)cccc2,-4.164
c12c3c(c4c(cc3)cccc4)ccc1c1c(cc2)cccc1,-7.8099999
c12-c3c(-c4c1c(cc1c2ccc2c1cccc2)ccc4)cccc3,-8.4809999
c12c3c(cc4c(c3)cccc4)ccc1cccc2C,-6.6440001
c12c3c(ccc1cc1c(c2)cccc1)cccc3,-7.3850002
c12c3c(ccc1cc1c(c4c(cc1)cccc4)c2)cccc3,-8.4320002
c12c3c(ccc1cc1c(cccc1)c2C)cccc3,-6.5650001
c12c3c(ccc1cc1c(cccc1)c2CCCC)cccc3,-7.5250001
c12c3c(ccc1cc1c4c(ccc1c2)cccc4)cccc3,-8.0480003
c12c3c(ccc1ccc1c2cccc1)cccc3,-7.8210001
c12c3c(ccc1cccc2)cccc3,-5.1900001
c12c3c4c(cc1)cccc4ccc3c1c(cccc1)c2C,-8.5229998
c12c3c4c(cc1C)cccc4ccc3c1c(c2)cccc1,-8.5220003
c12c3c4c5c(c1cccc2ccc3)cccc5ccc4,-8.8000002
c12c3c4c5c(c1cccc2ccc3ccc4)cccc5,-7.6030002
c12c3c4c5c6c1c(ccc2ccc3ccc4ccc5)ccc6,-9.026
c12c3c4c5c6c1c1ccc2ccc3ccc4ccc5ccc6cc1,-9.3319998
c12c3c4ccc1c1c(cc2ccc3ccc4)cccc1,-8.1920004
c12c3c4ccc1cccc2ccc3ccc4,-6.1760001
C12CC(CC=C1C)C2(C)C,-4.7379999
C12CC(CC1)C(=C)C2(C)C,-4.4720001
c12Cc3c(-c1cccc2C)cccc3,-5.2179999
c12CCc3c1c(ccc2C)cc1c3ccc2c1cccc2,-7.9660001
c12CCCCc1cc1c(ccc3c1cccc3)c2C,-6.7480001
c1c(C)c(C)c(C)c(C)c1C,-4
c1c(C)c(cc(C)c1C)C,-4.586
c1c(C)c(ccc1C)C,-3.3239999
c1c(c2c(cc1C)cccc2)C,-4.2909999
c1c(cc(cc1C)C)C,-3.3970001
c1c(cc(cc1CC)CC)CC,-7.0640001
C1C(CCC1C)(C)C,-4.4780002
C1C(CCCC1C)(C)C,-4.8530002
c1c(cccc1C)C,-2.819
c1c(cccc1C)C(C)C,-3.4990001
c1c(cccc1C)C=C,-3.1229999
c1c(cccc1C)CC,-3.2079999
c1c(cccc1-c1ccccc1)-c1ccccc1,-5.1830001
c1c(cccc1CC)CC,-3.7479999
C1C[C@H](CC=C1C)C(C)=C,-3.994
C1C\C(\CC=C1C)=C(/C)\C,-4.1570001
C1C=C(CC=C1C(C)C)C,-4.1960001
C1C=CC=C1,-1.5650001
C1C=CC=CC=C1,-2.1719999
C1C=CCC=C1,-2.059
c1c2c(c3c(c4CCc5c4c(c3)ccc5)cc2)ccc1C,-7.9200001
c1c2c(c3c(cc2)cccc3)ccc1C,-5.8369999
C1c2c(-c3c1cccc3)cc1c(c2)cccc1,-7.7329998
C1c2c(-c3c1cccc3)ccc1c2cccc1,-6.678
C1c2c(-c3c1cccc3)cccc2,-4.993
c1c2c(cc(C)c1C)cccc2,-4.895
c1c2c(cc(cc2)C)ccc1C,-4.8930001
c1c2c(ccc1C)cc1c(c2)cccc1,-6.9549999
c1c2c(ccc1C)cc1c(c3c(cc1)cccc3)c2,-6.6440001
c1c2c(ccc1C)cc1c3c(ccc1c2)cccc3,-6.816
c1c2c(ccc1C)cccc2,-3.7620001
c1c2c(ccc1CC)cc1c(c2)cccc1,-6.8860002
c1c2c(ccc1CC)cccc2,-4.29
C1c2c3c4c1cccc4ccc3ccc2,-5.2379999
c1c2cc(ccc2cc(C)c1C)C,-5.0009999
